date,customer_id,invoice,price,revenue,stream_id,times_viewed,country,revenue_past_3days,revenue_past_7days,revenue_past_30days,target
2019-06-29,0,0,0.0,0.0,0,0,France,0.0,0.0,12235.109999999997,
2019-06-30,0,0,0.0,0.0,0,0,France,0.0,0.0,12235.109999999997,
2019-07-01,19,25,3.5902727272727324,7936.660000000001,269,3739,France,7936.660000000001,7936.660000000001,7936.660000000003,
2017-11-01,3,3,3.193469387755101,837.2200000000003,48,374,Germany,837.2200000000003,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-02,0,0,0.0,0.0,0,0,Germany,837.2200000000003,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-03,0,0,0.0,0.0,0,0,Germany,837.2200000000003,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-04,0,0,0.0,0.0,0,0,Germany,0.0,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-05,0,0,0.0,0.0,0,0,Germany,0.0,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-06,0,0,0.0,0.0,0,0,Germany,0.0,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-07,0,0,0.0,0.0,0,0,Germany,0.0,837.2200000000003,837.2200000000003,8089.179999999999
2017-11-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-11-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,837.2200000000003,8089.179999999999
2017-12-01,10,26,3.69086253369273,8089.179999999999,198,3262,Germany,8089.179999999999,8089.179999999999,8089.179999999999,0.0
2017-12-02,0,0,0.0,0.0,0,0,Germany,8089.179999999999,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-03,0,0,0.0,0.0,0,0,Germany,8089.179999999999,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-04,0,0,0.0,0.0,0,0,Germany,0.0,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-05,0,0,0.0,0.0,0,0,Germany,0.0,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-06,0,0,0.0,0.0,0,0,Germany,0.0,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-07,0,0,0.0,0.0,0,0,Germany,0.0,8089.179999999999,8089.179999999999,11690.980000000014
2017-12-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8089.179999999999,11690.980000000014
2017-12-31,0,0,0.0,0.0,0,0,Germany,0.0,0.0,0.0,11690.980000000014
2018-01-01,18,45,3.219165402124435,11690.980000000014,344,5406,Germany,11690.980000000014,11690.980000000014,11690.980000000014,0.0
2018-01-02,0,0,0.0,0.0,0,0,Germany,11690.980000000014,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-03,0,0,0.0,0.0,0,0,Germany,11690.980000000014,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-04,0,0,0.0,0.0,0,0,Germany,0.0,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-05,0,0,0.0,0.0,0,0,Germany,0.0,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-06,0,0,0.0,0.0,0,0,Germany,0.0,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-07,0,0,0.0,0.0,0,0,Germany,0.0,11690.980000000014,11690.980000000014,7896.369999999995
2018-01-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,7896.369999999995
2018-01-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,11690.980000000014,21298.699999999997
2018-01-31,0,0,0.0,0.0,0,0,Germany,0.0,0.0,0.0,21298.699999999997
2018-02-01,18,42,3.2385567010309333,7896.369999999995,285,3573,Germany,7896.369999999995,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-02,0,0,0.0,0.0,0,0,Germany,7896.369999999995,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-03,0,0,0.0,0.0,0,0,Germany,7896.369999999995,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-04,0,0,0.0,0.0,0,0,Germany,0.0,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-05,0,0,0.0,0.0,0,0,Germany,0.0,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-06,0,0,0.0,0.0,0,0,Germany,0.0,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-07,0,0,0.0,0.0,0,0,Germany,0.0,7896.369999999995,7896.369999999995,13402.330000000002
2018-02-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-02-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,7896.369999999995,13402.330000000002
2018-03-01,20,40,3.4828120516499235,13402.330000000002,410,5856,Germany,13402.330000000002,13402.330000000002,21298.699999999997,0.0
2018-03-02,0,0,0.0,0.0,0,0,Germany,13402.330000000002,13402.330000000002,21298.699999999997,13766.810999999994
2018-03-03,0,0,0.0,0.0,0,0,Germany,13402.330000000002,13402.330000000002,13402.330000000002,13766.810999999994
2018-03-04,0,0,0.0,0.0,0,0,Germany,0.0,13402.330000000002,13402.330000000002,13766.810999999994
2018-03-05,0,0,0.0,0.0,0,0,Germany,0.0,13402.330000000002,13402.330000000002,13766.810999999994
2018-03-06,0,0,0.0,0.0,0,0,Germany,0.0,13402.330000000002,13402.330000000002,13766.810999999994
2018-03-07,0,0,0.0,0.0,0,0,Germany,0.0,13402.330000000002,13402.330000000002,13766.810999999994
2018-03-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13402.330000000002,13766.810999999994
2018-03-31,0,0,0.0,0.0,0,0,Germany,0.0,0.0,0.0,13766.810999999994
2018-04-01,22,34,3.479661242603554,13766.810999999994,387,5988,Germany,13766.810999999994,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-02,0,0,0.0,0.0,0,0,Germany,13766.810999999994,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-03,0,0,0.0,0.0,0,0,Germany,13766.810999999994,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-04,0,0,0.0,0.0,0,0,Germany,0.0,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-05,0,0,0.0,0.0,0,0,Germany,0.0,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-06,0,0,0.0,0.0,0,0,Germany,0.0,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-07,0,0,0.0,0.0,0,0,Germany,0.0,13766.810999999994,13766.810999999994,8142.7900000000045
2018-04-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-04-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,13766.810999999994,8142.7900000000045
2018-05-01,18,30,3.7005289672544146,8142.7900000000045,250,3125,Germany,8142.7900000000045,8142.7900000000045,8142.7900000000045,0.0
2018-05-02,0,0,0.0,0.0,0,0,Germany,8142.7900000000045,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-03,0,0,0.0,0.0,0,0,Germany,8142.7900000000045,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-04,0,0,0.0,0.0,0,0,Germany,0.0,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-05,0,0,0.0,0.0,0,0,Germany,0.0,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-06,0,0,0.0,0.0,0,0,Germany,0.0,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-07,0,0,0.0,0.0,0,0,Germany,0.0,8142.7900000000045,8142.7900000000045,16573.36000000002
2018-05-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,8142.7900000000045,16573.36000000002
2018-05-31,0,0,0.0,0.0,0,0,Germany,0.0,0.0,0.0,16573.36000000002
2018-06-01,19,35,3.3612013729977064,16573.36000000002,453,7783,Germany,16573.36000000002,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-02,0,0,0.0,0.0,0,0,Germany,16573.36000000002,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-03,0,0,0.0,0.0,0,0,Germany,16573.36000000002,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-04,0,0,0.0,0.0,0,0,Germany,0.0,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-05,0,0,0.0,0.0,0,0,Germany,0.0,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-06,0,0,0.0,0.0,0,0,Germany,0.0,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-07,0,0,0.0,0.0,0,0,Germany,0.0,16573.36000000002,16573.36000000002,15821.310000000012
2018-06-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-20,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-21,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-22,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-23,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-24,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-25,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-26,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-27,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-28,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-29,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-06-30,0,0,0.0,0.0,0,0,Germany,0.0,0.0,16573.36000000002,15821.310000000012
2018-07-01,25,40,6.545974643423112,15821.310000000012,384,5444,Germany,15821.310000000012,15821.310000000012,15821.310000000012,0.0
2018-07-02,0,0,0.0,0.0,0,0,Germany,15821.310000000012,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-03,0,0,0.0,0.0,0,0,Germany,15821.310000000012,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-04,0,0,0.0,0.0,0,0,Germany,0.0,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-05,0,0,0.0,0.0,0,0,Germany,0.0,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-06,0,0,0.0,0.0,0,0,Germany,0.0,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-07,0,0,0.0,0.0,0,0,Germany,0.0,15821.310000000012,15821.310000000012,8402.349999999997
2018-07-08,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-09,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-10,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-11,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-12,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-13,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-14,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-15,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-16,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-17,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-18,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
2018-07-19,0,0,0.0,0.0,0,0,Germany,0.0,0.0,15821.310000000012,8402.349999999997
